"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"variables supervision_VITESSE VENT";"07/06/2024 05:59:12";14;1;45450249446,331
"DATA_METEO_Static_1{16}";"07/06/2024 05:59:12";0;1;45450249446,331
"variables supervision_IRRADIATION";"07/06/2024 06:00:12";0;1;45450250140,8102
"DATA LOGGER_VALUE{0}";"07/06/2024 06:00:12";160;1;45450250140,8102
"DATA LOGGER_VALUE{1}";"07/06/2024 06:00:12";145;1;45450250140,8102
"DATA LOGGER_VALUE{5}";"07/06/2024 06:00:12";880;1;45450250140,8102
"variables supervision_ANGLE VENT";"07/06/2024 06:00:12";181;1;45450250140,8102
"variables supervision_VITESSE VENT";"07/06/2024 06:00:12";27;1;45450250140,8102
"DATA_METEO_Static_1{16}";"07/06/2024 06:00:12";0;1;45450250140,8102
"variables supervision_IRRADIATION";"07/06/2024 06:01:12";0;1;45450250835,2083
"DATA LOGGER_VALUE{0}";"07/06/2024 06:01:12";160;1;45450250835,2083
"DATA LOGGER_VALUE{1}";"07/06/2024 06:01:12";145;1;45450250835,2083
"DATA LOGGER_VALUE{5}";"07/06/2024 06:01:12";880;1;45450250835,2083
"variables supervision_ANGLE VENT";"07/06/2024 06:01:12";181;1;45450250835,2083
"variables supervision_VITESSE VENT";"07/06/2024 06:01:12";27;1;45450250835,2083
"DATA_METEO_Static_1{16}";"07/06/2024 06:01:12";0;1;45450250835,2083
"variables supervision_IRRADIATION";"07/06/2024 06:02:12";0;1;45450251530,706
"DATA LOGGER_VALUE{0}";"07/06/2024 06:02:12";160;1;45450251530,706
"DATA LOGGER_VALUE{1}";"07/06/2024 06:02:12";145;1;45450251530,706
"DATA LOGGER_VALUE{5}";"07/06/2024 06:02:12";880;1;45450251530,706
"variables supervision_ANGLE VENT";"07/06/2024 06:02:12";181;1;45450251530,706
"variables supervision_VITESSE VENT";"07/06/2024 06:02:12";27;1;45450251530,706
"DATA_METEO_Static_1{16}";"07/06/2024 06:02:12";0;1;45450251530,706
"variables supervision_IRRADIATION";"07/06/2024 06:03:12";0;1;45450252225,1157
"DATA LOGGER_VALUE{0}";"07/06/2024 06:03:12";160;1;45450252225,1157
"DATA LOGGER_VALUE{1}";"07/06/2024 06:03:12";145;1;45450252225,1157
"DATA LOGGER_VALUE{5}";"07/06/2024 06:03:12";880;1;45450252225,1157
"variables supervision_ANGLE VENT";"07/06/2024 06:03:12";156;1;45450252225,1157
"variables supervision_VITESSE VENT";"07/06/2024 06:03:12";24;1;45450252225,1157
"DATA_METEO_Static_1{16}";"07/06/2024 06:03:12";0;1;45450252225,1157
"variables supervision_IRRADIATION";"07/06/2024 06:04:12";0;1;45450252919,5486
"DATA LOGGER_VALUE{0}";"07/06/2024 06:04:12";160;1;45450252919,5486
"DATA LOGGER_VALUE{1}";"07/06/2024 06:04:12";145;1;45450252919,5486
"DATA LOGGER_VALUE{5}";"07/06/2024 06:04:12";880;1;45450252919,5486
"variables supervision_ANGLE VENT";"07/06/2024 06:04:12";156;1;45450252919,5486
"variables supervision_VITESSE VENT";"07/06/2024 06:04:12";24;1;45450252919,5486
"DATA_METEO_Static_1{16}";"07/06/2024 06:04:12";0;1;45450252919,5486
"variables supervision_IRRADIATION";"07/06/2024 06:05:12";0;1;45450253614,0509
"DATA LOGGER_VALUE{0}";"07/06/2024 06:05:12";160;1;45450253614,0509
"DATA LOGGER_VALUE{1}";"07/06/2024 06:05:12";145;1;45450253614,0509
"DATA LOGGER_VALUE{5}";"07/06/2024 06:05:12";881;1;45450253614,0509
"variables supervision_ANGLE VENT";"07/06/2024 06:05:12";149;1;45450253614,0509
"variables supervision_VITESSE VENT";"07/06/2024 06:05:12";15;1;45450253614,0509
"DATA_METEO_Static_1{16}";"07/06/2024 06:05:12";0;1;45450253614,0509
"variables supervision_IRRADIATION";"07/06/2024 06:06:12";0;1;45450254308,5532
"DATA LOGGER_VALUE{0}";"07/06/2024 06:06:12";160;1;45450254308,5532
"DATA LOGGER_VALUE{1}";"07/06/2024 06:06:12";145;1;45450254308,5532
"DATA LOGGER_VALUE{5}";"07/06/2024 06:06:12";881;1;45450254308,5532
"variables supervision_ANGLE VENT";"07/06/2024 06:06:12";149;1;45450254308,5532
"variables supervision_VITESSE VENT";"07/06/2024 06:06:12";15;1;45450254308,5532
"DATA_METEO_Static_1{16}";"07/06/2024 06:06:12";0;1;45450254308,5532
"variables supervision_IRRADIATION";"07/06/2024 06:07:12";0;1;45450255001,8866
"DATA LOGGER_VALUE{0}";"07/06/2024 06:07:12";160;1;45450255001,8866
"DATA LOGGER_VALUE{1}";"07/06/2024 06:07:12";145;1;45450255001,8866
"DATA LOGGER_VALUE{5}";"07/06/2024 06:07:12";881;1;45450255001,8866
"variables supervision_ANGLE VENT";"07/06/2024 06:07:12";149;1;45450255001,8866
"variables supervision_VITESSE VENT";"07/06/2024 06:07:12";15;1;45450255001,8866
"DATA_METEO_Static_1{16}";"07/06/2024 06:07:12";0;1;45450255001,8866
"variables supervision_IRRADIATION";"07/06/2024 06:08:12";0;1;45450255696,331
"DATA LOGGER_VALUE{0}";"07/06/2024 06:08:12";161;1;45450255696,331
"DATA LOGGER_VALUE{1}";"07/06/2024 06:08:12";146;1;45450255696,331
"DATA LOGGER_VALUE{5}";"07/06/2024 06:08:12";880;1;45450255696,331
"variables supervision_ANGLE VENT";"07/06/2024 06:08:12";161;1;45450255696,331
"variables supervision_VITESSE VENT";"07/06/2024 06:08:12";15;1;45450255696,331
"DATA_METEO_Static_1{16}";"07/06/2024 06:08:12";0;1;45450255696,331
"variables supervision_IRRADIATION";"07/06/2024 06:09:12";0;1;45450256390,7523
"DATA LOGGER_VALUE{0}";"07/06/2024 06:09:12";161;1;45450256390,7523
"DATA LOGGER_VALUE{1}";"07/06/2024 06:09:12";146;1;45450256390,7523
"DATA LOGGER_VALUE{5}";"07/06/2024 06:09:12";880;1;45450256390,7523
"variables supervision_ANGLE VENT";"07/06/2024 06:09:12";161;1;45450256390,7523
"variables supervision_VITESSE VENT";"07/06/2024 06:09:12";15;1;45450256390,7523
"DATA_METEO_Static_1{16}";"07/06/2024 06:09:12";0;1;45450256390,7523
"variables supervision_IRRADIATION";"07/06/2024 06:10:12";0;1;45450257086,2384
"DATA LOGGER_VALUE{0}";"07/06/2024 06:10:12";161;1;45450257086,2384
"DATA LOGGER_VALUE{1}";"07/06/2024 06:10:12";146;1;45450257086,2384
"DATA LOGGER_VALUE{5}";"07/06/2024 06:10:12";880;1;45450257086,2384
"variables supervision_ANGLE VENT";"07/06/2024 06:10:12";161;1;45450257086,2384
"variables supervision_VITESSE VENT";"07/06/2024 06:10:12";15;1;45450257086,2384
"DATA_METEO_Static_1{16}";"07/06/2024 06:10:12";0;1;45450257086,2384
"variables supervision_IRRADIATION";"07/06/2024 06:11:12";0;1;45450257780,7986
"DATA LOGGER_VALUE{0}";"07/06/2024 06:11:12";161;1;45450257780,7986
"DATA LOGGER_VALUE{1}";"07/06/2024 06:11:12";149;1;45450257780,7986
"DATA LOGGER_VALUE{5}";"07/06/2024 06:11:12";878;1;45450257780,7986
"variables supervision_ANGLE VENT";"07/06/2024 06:11:12";138;1;45450257780,7986
"variables supervision_VITESSE VENT";"07/06/2024 06:11:12";14;1;45450257780,7986
"DATA_METEO_Static_1{16}";"07/06/2024 06:11:12";0;1;45450257780,7986
"variables supervision_IRRADIATION";"07/06/2024 06:12:12";0;1;45450258475,1968
"DATA LOGGER_VALUE{0}";"07/06/2024 06:12:12";161;1;45450258475,1968
"DATA LOGGER_VALUE{1}";"07/06/2024 06:12:12";149;1;45450258475,1968
"DATA LOGGER_VALUE{5}";"07/06/2024 06:12:12";877;1;45450258475,1968
"variables supervision_ANGLE VENT";"07/06/2024 06:12:12";112;1;45450258475,1968
"variables supervision_VITESSE VENT";"07/06/2024 06:12:12";15;1;45450258475,1968
"DATA_METEO_Static_1{16}";"07/06/2024 06:12:12";0;1;45450258475,1968
"variables supervision_IRRADIATION";"07/06/2024 06:13:12";0;1;45450259169,6181
"DATA LOGGER_VALUE{0}";"07/06/2024 06:13:12";161;1;45450259169,6181
"DATA LOGGER_VALUE{1}";"07/06/2024 06:13:12";149;1;45450259169,6181
"DATA LOGGER_VALUE{5}";"07/06/2024 06:13:12";877;1;45450259169,6181
"variables supervision_ANGLE VENT";"07/06/2024 06:13:12";112;1;45450259169,6181
"variables supervision_VITESSE VENT";"07/06/2024 06:13:12";15;1;45450259169,6181
"DATA_METEO_Static_1{16}";"07/06/2024 06:13:12";0;1;45450259169,6181
"variables supervision_IRRADIATION";"07/06/2024 06:14:12";0;1;45450259863,9005
"DATA LOGGER_VALUE{0}";"07/06/2024 06:14:12";161;1;45450259863,9005
"DATA LOGGER_VALUE{1}";"07/06/2024 06:14:12";149;1;45450259863,9005
"DATA LOGGER_VALUE{5}";"07/06/2024 06:14:12";877;1;45450259863,9005
"variables supervision_ANGLE VENT";"07/06/2024 06:14:12";112;1;45450259863,9005
"variables supervision_VITESSE VENT";"07/06/2024 06:14:12";15;1;45450259863,9005
"DATA_METEO_Static_1{16}";"07/06/2024 06:14:12";0;1;45450259863,9005
"variables supervision_IRRADIATION";"07/06/2024 06:15:12";0;1;45450260558,4491
"DATA LOGGER_VALUE{0}";"07/06/2024 06:15:12";161;1;45450260558,4491
"DATA LOGGER_VALUE{1}";"07/06/2024 06:15:12";149;1;45450260558,4491
"DATA LOGGER_VALUE{5}";"07/06/2024 06:15:12";877;1;45450260558,4491
"variables supervision_ANGLE VENT";"07/06/2024 06:15:12";112;1;45450260558,4491
"variables supervision_VITESSE VENT";"07/06/2024 06:15:12";15;1;45450260558,4491
"DATA_METEO_Static_1{16}";"07/06/2024 06:15:12";0;1;45450260558,4491
"variables supervision_IRRADIATION";"07/06/2024 06:16:12";0;1;45450261252,8704
"DATA LOGGER_VALUE{0}";"07/06/2024 06:16:12";161;1;45450261252,8704
"DATA LOGGER_VALUE{1}";"07/06/2024 06:16:12";149;1;45450261252,8704
"DATA LOGGER_VALUE{5}";"07/06/2024 06:16:12";877;1;45450261252,8704
"variables supervision_ANGLE VENT";"07/06/2024 06:16:12";112;1;45450261252,8704
"variables supervision_VITESSE VENT";"07/06/2024 06:16:12";15;1;45450261252,8704
"DATA_METEO_Static_1{16}";"07/06/2024 06:16:12";0;1;45450261252,8704
"variables supervision_IRRADIATION";"07/06/2024 06:17:12";0;1;45450261947,1065
"DATA LOGGER_VALUE{0}";"07/06/2024 06:17:12";161;1;45450261947,1065
"DATA LOGGER_VALUE{1}";"07/06/2024 06:17:12";149;1;45450261947,1065
"DATA LOGGER_VALUE{5}";"07/06/2024 06:17:12";877;1;45450261947,1065
"variables supervision_ANGLE VENT";"07/06/2024 06:17:12";112;1;45450261947,1065
"variables supervision_VITESSE VENT";"07/06/2024 06:17:12";15;1;45450261947,1065
"DATA_METEO_Static_1{16}";"07/06/2024 06:17:12";0;1;45450261947,1065
"variables supervision_IRRADIATION";"07/06/2024 06:18:12";0;1;45450262641,4815
"DATA LOGGER_VALUE{0}";"07/06/2024 06:18:12";160;1;45450262641,4815
"DATA LOGGER_VALUE{1}";"07/06/2024 06:18:12";153;1;45450262641,4815
"DATA LOGGER_VALUE{5}";"07/06/2024 06:18:12";882;1;45450262641,4815
"variables supervision_ANGLE VENT";"07/06/2024 06:18:12";146;1;45450262641,4815
"variables supervision_VITESSE VENT";"07/06/2024 06:18:12";23;1;45450262641,4815
"DATA_METEO_Static_1{16}";"07/06/2024 06:18:12";0;1;45450262641,4815
"variables supervision_IRRADIATION";"07/06/2024 06:19:12";0;1;45450263335,7986
"DATA LOGGER_VALUE{0}";"07/06/2024 06:19:12";160;1;45450263335,7986
"DATA LOGGER_VALUE{1}";"07/06/2024 06:19:12";153;1;45450263335,7986
"DATA LOGGER_VALUE{5}";"07/06/2024 06:19:12";882;1;45450263335,7986
"variables supervision_ANGLE VENT";"07/06/2024 06:19:12";146;1;45450263335,7986
"variables supervision_VITESSE VENT";"07/06/2024 06:19:12";23;1;45450263335,7986
"DATA_METEO_Static_1{16}";"07/06/2024 06:19:12";0;1;45450263335,7986
"variables supervision_IRRADIATION";"07/06/2024 06:20:12";0;1;45450264030,2894
"DATA LOGGER_VALUE{0}";"07/06/2024 06:20:12";160;1;45450264030,2894
"DATA LOGGER_VALUE{1}";"07/06/2024 06:20:12";153;1;45450264030,2894
"DATA LOGGER_VALUE{5}";"07/06/2024 06:20:12";882;1;45450264030,2894
"variables supervision_ANGLE VENT";"07/06/2024 06:20:12";146;1;45450264030,2894
"variables supervision_VITESSE VENT";"07/06/2024 06:20:12";23;1;45450264030,2894
"DATA_METEO_Static_1{16}";"07/06/2024 06:20:12";0;1;45450264030,2894
"variables supervision_IRRADIATION";"07/06/2024 06:21:12";0;1;45450264724,7685
"DATA LOGGER_VALUE{0}";"07/06/2024 06:21:12";160;1;45450264724,7685
"DATA LOGGER_VALUE{1}";"07/06/2024 06:21:12";154;1;45450264724,7685
"DATA LOGGER_VALUE{5}";"07/06/2024 06:21:12";882;1;45450264724,7685
"variables supervision_ANGLE VENT";"07/06/2024 06:21:12";266;1;45450264724,7685
"variables supervision_VITESSE VENT";"07/06/2024 06:21:12";7;1;45450264724,7685
"DATA_METEO_Static_1{16}";"07/06/2024 06:21:12";0;1;45450264724,7685
"variables supervision_IRRADIATION";"07/06/2024 06:22:12";0;1;45450265419,1319
"DATA LOGGER_VALUE{0}";"07/06/2024 06:22:12";161;1;45450265419,1319
"DATA LOGGER_VALUE{1}";"07/06/2024 06:22:12";155;1;45450265419,1319
"DATA LOGGER_VALUE{5}";"07/06/2024 06:22:12";882;1;45450265419,1319
"variables supervision_ANGLE VENT";"07/06/2024 06:22:12";39;1;45450265419,1319
"variables supervision_VITESSE VENT";"07/06/2024 06:22:12";12;1;45450265419,1319
"DATA_METEO_Static_1{16}";"07/06/2024 06:22:12";0;1;45450265419,1319
"variables supervision_IRRADIATION";"07/06/2024 06:23:12";0;1;45450266113,5069
"DATA LOGGER_VALUE{0}";"07/06/2024 06:23:12";161;1;45450266113,5069
"DATA LOGGER_VALUE{1}";"07/06/2024 06:23:12";155;1;45450266113,5069
"DATA LOGGER_VALUE{5}";"07/06/2024 06:23:12";879;1;45450266113,5069
"variables supervision_ANGLE VENT";"07/06/2024 06:23:12";197;1;45450266113,5069
"variables supervision_VITESSE VENT";"07/06/2024 06:23:12";23;1;45450266113,5069
"DATA_METEO_Static_1{16}";"07/06/2024 06:23:12";0;1;45450266113,5069
"variables supervision_IRRADIATION";"07/06/2024 06:24:12";0;1;45450266807,9861
"DATA LOGGER_VALUE{0}";"07/06/2024 06:24:12";161;1;45450266807,9861
"DATA LOGGER_VALUE{1}";"07/06/2024 06:24:12";155;1;45450266807,9861
"DATA LOGGER_VALUE{5}";"07/06/2024 06:24:12";878;1;45450266807,9861
"variables supervision_ANGLE VENT";"07/06/2024 06:24:12";41;1;45450266807,9861
"variables supervision_VITESSE VENT";"07/06/2024 06:24:12";8;1;45450266807,9861
"DATA_METEO_Static_1{16}";"07/06/2024 06:24:12";0;1;45450266807,9861
"variables supervision_IRRADIATION";"07/06/2024 06:25:12";0;1;45450267502,4074
"DATA LOGGER_VALUE{0}";"07/06/2024 06:25:12";161;1;45450267502,4074
"DATA LOGGER_VALUE{1}";"07/06/2024 06:25:12";155;1;45450267502,4074
"DATA LOGGER_VALUE{5}";"07/06/2024 06:25:12";877;1;45450267502,4074
"variables supervision_ANGLE VENT";"07/06/2024 06:25:12";143;1;45450267502,4074
"variables supervision_VITESSE VENT";"07/06/2024 06:25:12";9;1;45450267502,4074
"DATA_METEO_Static_1{16}";"07/06/2024 06:25:12";0;1;45450267502,4074
"variables supervision_IRRADIATION";"07/06/2024 06:26:12";0;1;45450268196,7361
"DATA LOGGER_VALUE{0}";"07/06/2024 06:26:12";161;1;45450268196,7361
"DATA LOGGER_VALUE{1}";"07/06/2024 06:26:12";155;1;45450268196,7361
"DATA LOGGER_VALUE{5}";"07/06/2024 06:26:12";874;1;45450268196,7361
"variables supervision_ANGLE VENT";"07/06/2024 06:26:12";101;1;45450268196,7361
"variables supervision_VITESSE VENT";"07/06/2024 06:26:12";20;1;45450268196,7361
"DATA_METEO_Static_1{16}";"07/06/2024 06:26:12";0;1;45450268196,7361
"variables supervision_IRRADIATION";"07/06/2024 06:27:12";0;1;45450268891,1806
"DATA LOGGER_VALUE{0}";"07/06/2024 06:27:12";161;1;45450268891,1806
"DATA LOGGER_VALUE{1}";"07/06/2024 06:27:12";155;1;45450268891,1806
"DATA LOGGER_VALUE{5}";"07/06/2024 06:27:12";874;1;45450268891,1806
"variables supervision_ANGLE VENT";"07/06/2024 06:27:12";101;1;45450268891,1806
"variables supervision_VITESSE VENT";"07/06/2024 06:27:12";20;1;45450268891,1806
"DATA_METEO_Static_1{16}";"07/06/2024 06:27:12";0;1;45450268891,1806
"variables supervision_IRRADIATION";"07/06/2024 06:28:12";0;1;45450269585,5787
"DATA LOGGER_VALUE{0}";"07/06/2024 06:28:12";162;1;45450269585,5787
"DATA LOGGER_VALUE{1}";"07/06/2024 06:28:12";156;1;45450269585,5787
"DATA LOGGER_VALUE{5}";"07/06/2024 06:28:12";873;1;45450269585,5787
"variables supervision_ANGLE VENT";"07/06/2024 06:28:12";102;1;45450269585,5787
"variables supervision_VITESSE VENT";"07/06/2024 06:28:12";14;1;45450269585,5787
"DATA_METEO_Static_1{16}";"07/06/2024 06:28:12";0;1;45450269585,5787
"variables supervision_IRRADIATION";"07/06/2024 06:29:12";0;1;45450270279,9769
"DATA LOGGER_VALUE{0}";"07/06/2024 06:29:12";162;1;45450270279,9769
"DATA LOGGER_VALUE{1}";"07/06/2024 06:29:12";156;1;45450270279,9769
"DATA LOGGER_VALUE{5}";"07/06/2024 06:29:12";870;1;45450270279,9769
"variables supervision_ANGLE VENT";"07/06/2024 06:29:12";145;1;45450270279,9769
"variables supervision_VITESSE VENT";"07/06/2024 06:29:12";35;1;45450270279,9769
"DATA_METEO_Static_1{16}";"07/06/2024 06:29:12";0;1;45450270279,9769
"variables supervision_IRRADIATION";"07/06/2024 06:30:12";0;1;45450270974,4097
"DATA LOGGER_VALUE{0}";"07/06/2024 06:30:12";162;1;45450270974,4097
"DATA LOGGER_VALUE{1}";"07/06/2024 06:30:12";156;1;45450270974,4097
"DATA LOGGER_VALUE{5}";"07/06/2024 06:30:12";868;1;45450270974,4097
"variables supervision_ANGLE VENT";"07/06/2024 06:30:12";134;1;45450270974,4097
"variables supervision_VITESSE VENT";"07/06/2024 06:30:12";32;1;45450270974,4097
"DATA_METEO_Static_1{16}";"07/06/2024 06:30:12";0;1;45450270974,4097
"variables supervision_IRRADIATION";"07/06/2024 06:31:12";0;1;45450271668,75
"DATA LOGGER_VALUE{0}";"07/06/2024 06:31:12";162;1;45450271668,75
"DATA LOGGER_VALUE{1}";"07/06/2024 06:31:12";156;1;45450271668,75
"DATA LOGGER_VALUE{5}";"07/06/2024 06:31:12";868;1;45450271668,75
"variables supervision_ANGLE VENT";"07/06/2024 06:31:12";134;1;45450271668,75
"variables supervision_VITESSE VENT";"07/06/2024 06:31:12";32;1;45450271668,75
"DATA_METEO_Static_1{16}";"07/06/2024 06:31:12";0;1;45450271668,75
"variables supervision_IRRADIATION";"07/06/2024 06:32:12";0;1;45450272363,1481
"DATA LOGGER_VALUE{0}";"07/06/2024 06:32:12";162;1;45450272363,1481
"DATA LOGGER_VALUE{1}";"07/06/2024 06:32:12";156;1;45450272363,1481
"DATA LOGGER_VALUE{5}";"07/06/2024 06:32:12";868;1;45450272363,1481
"variables supervision_ANGLE VENT";"07/06/2024 06:32:12";134;1;45450272363,1481
"variables supervision_VITESSE VENT";"07/06/2024 06:32:12";32;1;45450272363,1481
"DATA_METEO_Static_1{16}";"07/06/2024 06:32:12";0;1;45450272363,1481
"variables supervision_IRRADIATION";"07/06/2024 06:33:12";0;1;45450273057,6273
"DATA LOGGER_VALUE{0}";"07/06/2024 06:33:12";161;1;45450273057,6273
"DATA LOGGER_VALUE{1}";"07/06/2024 06:33:12";158;1;45450273057,6273
"DATA LOGGER_VALUE{5}";"07/06/2024 06:33:12";872;1;45450273057,6273
"variables supervision_ANGLE VENT";"07/06/2024 06:33:12";150;1;45450273057,6273
"variables supervision_VITESSE VENT";"07/06/2024 06:33:12";18;1;45450273057,6273
"DATA_METEO_Static_1{16}";"07/06/2024 06:33:12";0;1;45450273057,6273
"variables supervision_IRRADIATION";"07/06/2024 06:34:12";0;1;45450273752,0255
"DATA LOGGER_VALUE{0}";"07/06/2024 06:34:12";161;1;45450273752,0255
"DATA LOGGER_VALUE{1}";"07/06/2024 06:34:12";158;1;45450273752,0255
"DATA LOGGER_VALUE{5}";"07/06/2024 06:34:12";872;1;45450273752,0255
"variables supervision_ANGLE VENT";"07/06/2024 06:34:12";150;1;45450273752,0255
"variables supervision_VITESSE VENT";"07/06/2024 06:34:12";18;1;45450273752,0255
"DATA_METEO_Static_1{16}";"07/06/2024 06:34:12";0;1;45450273752,0255
"variables supervision_IRRADIATION";"07/06/2024 06:35:12";0;1;45450274446,4468
"DATA LOGGER_VALUE{0}";"07/06/2024 06:35:12";162;1;45450274446,4468
"DATA LOGGER_VALUE{1}";"07/06/2024 06:35:12";158;1;45450274446,4468
"DATA LOGGER_VALUE{5}";"07/06/2024 06:35:12";872;1;45450274446,4468
"variables supervision_ANGLE VENT";"07/06/2024 06:35:12";150;1;45450274446,4468
"variables supervision_VITESSE VENT";"07/06/2024 06:35:12";31;1;45450274446,4468
"DATA_METEO_Static_1{16}";"07/06/2024 06:35:12";0;1;45450274446,4468
"variables supervision_IRRADIATION";"07/06/2024 06:36:12";0;1;45450275140,9838
"DATA LOGGER_VALUE{0}";"07/06/2024 06:36:12";162;1;45450275140,9838
"DATA LOGGER_VALUE{1}";"07/06/2024 06:36:12";158;1;45450275140,9838
"DATA LOGGER_VALUE{5}";"07/06/2024 06:36:12";874;1;45450275140,9838
"variables supervision_ANGLE VENT";"07/06/2024 06:36:12";128;1;45450275140,9838
"variables supervision_VITESSE VENT";"07/06/2024 06:36:12";19;1;45450275140,9838
"DATA_METEO_Static_1{16}";"07/06/2024 06:36:12";0;1;45450275140,9838
"variables supervision_IRRADIATION";"07/06/2024 06:37:12";0;1;45450275835,4398
"DATA LOGGER_VALUE{0}";"07/06/2024 06:37:12";162;1;45450275835,4398
"DATA LOGGER_VALUE{1}";"07/06/2024 06:37:12";158;1;45450275835,4398
"DATA LOGGER_VALUE{5}";"07/06/2024 06:37:12";874;1;45450275835,4398
"variables supervision_ANGLE VENT";"07/06/2024 06:37:12";128;1;45450275835,4398
"variables supervision_VITESSE VENT";"07/06/2024 06:37:12";19;1;45450275835,4398
"DATA_METEO_Static_1{16}";"07/06/2024 06:37:12";0;1;45450275835,4398
"variables supervision_IRRADIATION";"07/06/2024 06:38:12";0;1;45450276529,7917
"DATA LOGGER_VALUE{0}";"07/06/2024 06:38:12";162;1;45450276529,7917
"DATA LOGGER_VALUE{1}";"07/06/2024 06:38:12";158;1;45450276529,7917
"DATA LOGGER_VALUE{5}";"07/06/2024 06:38:12";874;1;45450276529,7917
"variables supervision_ANGLE VENT";"07/06/2024 06:38:12";128;1;45450276529,7917
"variables supervision_VITESSE VENT";"07/06/2024 06:38:12";19;1;45450276529,7917
"DATA_METEO_Static_1{16}";"07/06/2024 06:38:12";0;1;45450276529,7917
"variables supervision_IRRADIATION";"07/06/2024 06:39:12";0;1;45450277224,2014
"DATA LOGGER_VALUE{0}";"07/06/2024 06:39:12";162;1;45450277224,2014
"DATA LOGGER_VALUE{1}";"07/06/2024 06:39:12";158;1;45450277224,2014
"DATA LOGGER_VALUE{5}";"07/06/2024 06:39:12";873;1;45450277224,2014
"variables supervision_ANGLE VENT";"07/06/2024 06:39:12";171;1;45450277224,2014
"variables supervision_VITESSE VENT";"07/06/2024 06:39:12";20;1;45450277224,2014
"DATA_METEO_Static_1{16}";"07/06/2024 06:39:12";0;1;45450277224,2014
"variables supervision_IRRADIATION";"07/06/2024 06:40:12";0;1;45450277918,7153
"DATA LOGGER_VALUE{0}";"07/06/2024 06:40:12";162;1;45450277918,7153
"DATA LOGGER_VALUE{1}";"07/06/2024 06:40:12";158;1;45450277918,7153
"DATA LOGGER_VALUE{5}";"07/06/2024 06:40:12";873;1;45450277918,7153
"variables supervision_ANGLE VENT";"07/06/2024 06:40:12";171;1;45450277918,7153
"variables supervision_VITESSE VENT";"07/06/2024 06:40:12";20;1;45450277918,7153
"DATA_METEO_Static_1{16}";"07/06/2024 06:40:12";0;1;45450277918,7153
